match_id,scraped,competition_key,competition_type,source_stage_id,competition_phase,source_url,validation_status,validated_home_team,validated_away_team
1908515,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Watford
1908516,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,Coventry
1908517,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Bristol City
1908518,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Millwall
1908519,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Watford
1908520,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Middlesbrough
1908521,True,Championship,domestic_league,,regular_season,,ok,Coventry,Charlton
1908522,True,Championship,domestic_league,,regular_season,,ok,Charlton,Oxford
1908523,True,Championship,domestic_league,,regular_season,,ok,Leicester,Sheff Utd
1908524,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Derby
1908525,True,Championship,domestic_league,,regular_season,,ok,Derby,Portsmouth
1908526,True,Championship,domestic_league,,regular_season,,ok,Millwall,Southampton
1908527,True,Championship,domestic_league,,regular_season,,ok,Hull,WBA
1908528,True,Championship,domestic_league,,regular_season,,ok,Ipswich,Sheff Wed
1908529,True,Championship,domestic_league,,regular_season,,ok,Norwich,QPR
1908530,True,Championship,domestic_league,,regular_season,,ok,Oxford,Ipswich
1908531,True,Championship,domestic_league,,regular_season,,ok,Preston,Norwich
1908532,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,Bristol City
1908533,True,Championship,domestic_league,,regular_season,,ok,QPR,Leicester
1908534,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Preston
1908535,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Birmingham
1908536,True,Championship,domestic_league,,regular_season,,ok,Stoke,Hull
1908537,True,Championship,domestic_league,,regular_season,,ok,Southampton,Coventry
1908538,True,Championship,domestic_league,,regular_season,,ok,Swansea,Wrexham
1908539,True,Championship,domestic_league,,regular_season,,ok,WBA,Swansea
1908540,True,Championship,domestic_league,,regular_season,,ok,Watford,Stoke
1908541,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Blackburn
1908542,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Derby
1908543,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Sheff Wed
1908544,True,Championship,domestic_league,,regular_season,,ok,Coventry,Swansea
1908545,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Millwall
1908546,True,Championship,domestic_league,,regular_season,,ok,Leicester,Watford
1908547,True,Championship,domestic_league,,regular_season,,ok,Charlton,Portsmouth
1908548,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Blackburn
1908549,True,Championship,domestic_league,,regular_season,,ok,Derby,Leicester
1908550,True,Championship,domestic_league,,regular_season,,ok,Millwall,Ipswich
1908551,True,Championship,domestic_league,,regular_season,,ok,Hull,Middlesbrough
1908552,True,Championship,domestic_league,,regular_season,,ok,Norwich,Charlton
1908553,True,Championship,domestic_league,,regular_season,,ok,Ipswich,Coventry
1908554,True,Championship,domestic_league,,regular_season,,ok,Oxford,Southampton
1908555,True,Championship,domestic_league,,regular_season,,ok,Preston,Wrexham
1908556,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,QPR
1908557,True,Championship,domestic_league,,regular_season,,ok,QPR,WBA
1908558,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Hull
1908559,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Stoke
1908560,True,Championship,domestic_league,,regular_season,,ok,Stoke,Preston
1908561,True,Championship,domestic_league,,regular_season,,ok,WBA,Bristol City
1908562,True,Championship,domestic_league,,regular_season,,ok,Southampton,Birmingham
1908563,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Sheff Utd
1908564,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Southampton
1908565,True,Championship,domestic_league,,regular_season,,ok,Coventry,Ipswich
