match_id,scraped,competition_key,competition_type,source_stage_id,competition_phase,source_url,validation_status,validated_home_team,validated_away_team
1915777,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Casa Pia AC
1915778,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Tondela
1915779,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Porto
1915780,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Alverca
1915781,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Arouca
1915782,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Rio Ave
1915783,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Rio Ave
1915784,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Santa Clara
1915785,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Estoril
1915786,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Nacional
1915787,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,AVS Futebol SAD
1915788,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Gil Vicente
1915789,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,AVS Futebol SAD
1915790,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Estoril
1915791,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Nacional
1915792,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Nacional
1915793,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Estoril
1915794,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Estrela da Amadora
1915795,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Vitoria de Guimaraes
1915796,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Casa Pia AC
1915797,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Alverca
1915798,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Sporting
1915799,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Arouca
1915800,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Santa Clara
1915801,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Porto
1915802,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Braga
1915803,True,Primeira_Liga,domestic_league,,regular_season,,ok,Alverca,Famalicao
1915804,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Casa Pia AC
1915805,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Benfica
1915806,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Braga
1915807,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Vitoria de Guimaraes
1915808,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Benfica
1915809,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Estrela da Amadora
1915810,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Arouca
1915811,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Tondela
1915812,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Famalicao
1915813,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Casa Pia AC
1915814,True,Primeira_Liga,domestic_league,,regular_season,,ok,Alverca,Santa Clara
1915815,True,Primeira_Liga,domestic_league,,regular_season,,ok,Alverca,Moreirense
1915816,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Nacional
1915817,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Braga
1915818,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Sporting
1915819,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Famalicao
1915820,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Porto
1915821,True,Primeira_Liga,domestic_league,,regular_season,,ok,Alverca,Arouca
1915822,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Moreirense
1915823,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Rio Ave
1915824,True,Primeira_Liga,domestic_league,,regular_season,,ok,Alverca,AVS Futebol SAD
1915825,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,AVS Futebol SAD
1915826,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Estrela da Amadora
1915827,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Alverca
1915828,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Gil Vicente
1915829,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Benfica
1915830,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Estoril
1915831,True,Primeira_Liga,domestic_league,,regular_season,,ok,Alverca,Estrela da Amadora
1915832,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Estrela da Amadora
1915833,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Alverca
1915834,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Vitoria de Guimaraes
1915835,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Famalicao
1915836,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Moreirense
1915837,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Tondela
1915838,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Braga
1915839,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Santa Clara
1915840,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Santa Clara
1915841,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Estoril
1915842,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Benfica
1915843,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Casa Pia AC
1915844,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Tondela
1915845,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Arouca
1915846,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,AVS Futebol SAD
1915847,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Moreirense
1915848,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Porto
1915849,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Famalicao
1915850,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Casa Pia AC
1915851,True,Primeira_Liga,domestic_league,,regular_season,,ok,Alverca,Estoril
1915852,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Sporting
1915853,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Nacional
1915854,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Arouca
1915855,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Braga
1915856,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,AVS Futebol SAD
1915857,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Rio Ave
1915858,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Alverca
1915859,True,Primeira_Liga,domestic_league,,regular_season,,ok,Alverca,Sporting
1915860,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Gil Vicente
1915861,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Santa Clara
1915862,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Nacional
1915863,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Benfica
1915864,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Gil Vicente
1915865,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Vitoria de Guimaraes
1915866,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Rio Ave
1915867,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Tondela
1915868,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Porto
1915869,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Vitoria de Guimaraes
1915870,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Estrela da Amadora
1915871,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,AVS Futebol SAD
1915872,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Estrela da Amadora
1915873,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Alverca
1915874,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Famalicao
1915875,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Santa Clara
1915876,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Braga
1915877,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Benfica
1915878,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Estoril
1915879,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Tondela
1915880,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Arouca
1915881,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Gil Vicente
1915882,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Vitoria de Guimaraes
1915883,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Porto
1915884,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Sporting
1915885,True,Primeira_Liga,domestic_league,,regular_season,,ok,Alverca,Casa Pia AC
1915886,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Moreirense
1915887,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Rio Ave
1915888,True,Primeira_Liga,domestic_league,,regular_season,,ok,Alverca,Gil Vicente
1915889,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Vitoria de Guimaraes
1915890,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Porto
1915891,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Casa Pia AC
1915892,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,AVS Futebol SAD
1915893,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Arouca
1915894,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Sporting
1915895,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Tondela
1915896,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Estrela da Amadora
1915897,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Moreirense
1915898,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Estoril
1915899,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Alverca
1915900,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Famalicao
