match_id,scraped,competition_key,competition_type,source_stage_id,competition_phase,source_url,validation_status,validated_home_team,validated_away_team
1911468,True,,,,,,ok,Monaco,Nantes
1911469,True,,,,,,ok,Paris FC,Lens
1911470,True,,,,,,ok,Rennes,PSG
1911471,True,,,,,,ok,Angers,Lille
1911472,True,,,,,,ok,Auxerre,Rennes
1911473,True,,,,,,ok,Brest,Marseille
1911474,True,,,,,,ok,Lens,Monaco
1911475,True,,,,,,ok,Nantes,Le Havre
1911476,True,,,,,,ok,Nice,Lorient
1911477,True,,,,,,ok,PSG,Metz
1911478,True,,,,,,ok,Strasbourg,Lyon
1911479,True,,,,,,ok,Toulouse,Paris FC
1911480,True,,,,,,ok,Le Havre,PSG
1911481,True,,,,,,ok,Lille,Nantes
1911482,True,,,,,,ok,Lorient,Auxerre
1911483,True,,,,,,ok,Marseille,Lyon
1911484,True,,,,,,ok,Metz,Brest
1911485,True,,,,,,ok,Monaco,Angers
1911486,True,,,,,,ok,Paris FC,Nice
1911487,True,,,,,,ok,Rennes,Toulouse
1911488,True,,,,,,ok,Strasbourg,Lens
1911489,True,,,,,,ok,Auxerre,Strasbourg
1911490,True,,,,,,ok,Brest,Le Havre
1911491,True,,,,,,ok,Lens,Metz
1911492,True,,,,,,ok,Lille,Lorient
1911493,True,,,,,,ok,Lyon,Paris FC
1911494,True,,,,,,ok,Nantes,Angers
1911495,True,,,,,,ok,Nice,Rennes
1911496,True,,,,,,ok,PSG,Monaco
1911497,True,,,,,,ok,Toulouse,Marseille
1911498,True,,,,,,ok,Angers,Nice
1911499,True,,,,,,ok,Le Havre,Lyon
1911500,True,,,,,,ok,Lorient,Lens
1911501,True,,,,,,ok,Marseille,Auxerre
1911502,True,,,,,,ok,Metz,Toulouse
1911503,True,,,,,,ok,Monaco,Brest
1911504,True,,,,,,ok,PSG,Nantes
1911505,True,,,,,,ok,Rennes,Lille
1911506,True,,,,,,ok,Strasbourg,Paris FC
1911507,True,,,,,,ok,Auxerre,Brest
1911508,True,,,,,,ok,Lens,Angers
1911509,True,,,,,,ok,Lyon,Monaco
1911510,True,,,,,,ok,Marseille,Lille
1911511,True,,,,,,ok,Nantes,Strasbourg
1911512,True,,,,,,ok,Rennes,Paris FC
1911513,True,,,,,,ok,Nice,PSG
1911514,True,,,,,,ok,Toulouse,Lyon
1911515,True,,,,,,ok,Paris FC,Le Havre
1911516,True,,,,,,ok,Brest,Angers
1911517,True,,,,,,ok,Rennes,Metz
1911518,True,,,,,,ok,Lille,Auxerre
1911519,True,,,,,,ok,Toulouse,Lorient
1911520,True,,,,,,ok,Lorient,Le Havre
1911521,True,,,,,,ok,Angers,Lyon
1911522,True,,,,,,ok,Lyon,Lens
1911523,True,,,,,,ok,Brest,Rennes
1911524,True,,,,,,ok,Marseille,Rennes
1911525,True,,,,,,ok,Nantes,Toulouse
1911526,True,,,,,,ok,Nice,Metz
1911527,True,,,,,,ok,Paris FC,PSG
1911528,True,,,,,,ok,Strasbourg,Monaco
1911529,True,,,,,,ok,Le Havre,Auxerre
1911530,True,,,,,,ok,Lille,Lens
1911531,True,,,,,,ok,Lorient,Paris FC
1911532,True,,,,,,ok,Metz,Nantes
1911533,True,,,,,,ok,Monaco,Marseille
1911534,True,,,,,,ok,PSG,Toulouse
1911535,True,,,,,,ok,Strasbourg,Nice
1911536,True,,,,,,ok,Auxerre,Nantes
1911537,True,,,,,,ok,Brest,Strasbourg
1911538,True,,,,,,ok,Lens,PSG
1911539,True,,,,,,ok,Lyon,Lorient
1911540,True,,,,,,ok,Marseille,Metz
1911541,True,,,,,,ok,Nice,Le Havre
1911542,True,,,,,,ok,Paris FC,Monaco
1911543,True,,,,,,ok,Rennes,Angers
1911544,True,,,,,,ok,Toulouse,Lille
1911545,True,,,,,,ok,Angers,Le Havre
1911546,True,,,,,,ok,Lens,Toulouse
1911547,True,,,,,,ok,Lille,Nice
1911548,True,,,,,,ok,Lorient,Marseille
1911549,True,,,,,,ok,Metz,Paris FC
1911550,True,,,,,,ok,Monaco,Auxerre
1911551,True,,,,,,ok,Nantes,Brest
1911552,True,,,,,,ok,PSG,Lyon
1911553,True,,,,,,ok,Strasbourg,Rennes
1911554,True,,,,,,ok,Angers,PSG
1911555,True,,,,,,ok,Brest,Lens
1911556,True,,,,,,ok,Le Havre,Metz
1911557,True,,,,,,ok,Lorient,Strasbourg
1911558,True,,,,,,ok,Lyon,Auxerre
1911559,True,,,,,,ok,Marseille,Nice
1911560,True,,,,,,ok,Paris FC,Lille
1911561,True,,,,,,ok,Rennes,Nantes
1911562,True,,,,,,ok,Toulouse,Monaco
1911563,True,,,,,,ok,Auxerre,Angers
1911564,True,,,,,,ok,Lille,Le Havre
1911565,True,,,,,,ok,Lyon,Rennes
1911566,True,,,,,,ok,Metz,Monaco
1911567,True,,,,,,ok,Nantes,Marseille
1911568,True,,,,,,ok,Nice,Lens
1911569,True,,,,,,ok,Paris FC,Brest
1911570,True,,,,,,ok,PSG,Lorient
1911571,True,,,,,,ok,Strasbourg,Toulouse
1911572,True,,,,,,ok,Angers,Strasbourg
1911573,True,,,,,,ok,Auxerre,Nice
1911574,True,,,,,,ok,Le Havre,Marseille
1911575,True,,,,,,ok,Lens,Nantes
1911576,True,,,,,,ok,Metz,Lorient
1911577,True,,,,,,ok,Monaco,Lille
1911578,True,,,,,,ok,PSG,Brest
