league,match_id,team_id,team_name,is_home,total_passes,accurate_passes,total_shots,goals,key_passes,tackles,interceptions
Super_Lig,1915474,2006,Konyaspor,False,483,374,11,0,9,20,5
Super_Lig,1915477,750,Rizespor,True,402,315,15,0,8,20,8
Super_Lig,1915477,294,Galatasaray,False,586,517,19,3,16,8,5
Super_Lig,1915492,223,Fenerbahce,True,498,392,14,3,12,13,8
Super_Lig,1915492,154,Samsunspor,False,399,294,12,2,9,29,9
Super_Lig,1915494,2719,Fatih Karagumruk,True,460,360,14,1,11,14,8
Super_Lig,1915494,2319,Gaziantep FK,False,431,351,14,1,9,9,6
Super_Lig,1915498,2006,Konyaspor,True,518,408,11,1,7,17,9
Super_Lig,1915498,3475,Kasimpasa,False,290,195,6,1,4,20,13
Super_Lig,1915500,227,Antalyaspor,True,450,345,10,0,7,26,10
Super_Lig,1915500,750,Rizespor,False,364,264,13,1,8,19,14
Super_Lig,1915531,294,Galatasaray,True,539,435,7,2,6,15,7
Super_Lig,1915531,254,Goztepe,False,268,171,18,2,12,11,17
Super_Lig,1915277,2319,Gaziantep FK,True,345,283,5,0,3,14,4
Super_Lig,1915277,294,Galatasaray,False,505,444,15,3,10,17,10
Super_Lig,1915363,133,Besiktas,True,516,426,13,3,11,15,10
Super_Lig,1915363,227,Antalyaspor,False,432,352,5,1,3,17,7
Super_Lig,1915369,750,Rizespor,True,353,270,11,1,7,15,10
Super_Lig,1915369,2319,Gaziantep FK,False,513,429,16,3,13,13,12
Super_Lig,1915378,254,Goztepe,True,227,134,15,2,11,18,9
Super_Lig,1915378,3475,Kasimpasa,False,491,373,12,0,5,14,3
Super_Lig,1915383,226,Trabzonspor,True,577,498,16,1,12,12,5
Super_Lig,1915383,3473,Alanyaspor,False,415,341,24,1,19,10,9
Super_Lig,1915344,227,Antalyaspor,True,369,288,6,0,6,18,7
Super_Lig,1915344,3473,Alanyaspor,False,443,355,9,0,7,13,8
Super_Lig,1915349,2319,Gaziantep FK,True,357,275,9,2,8,15,12
Super_Lig,1915349,133,Besiktas,False,476,386,29,2,23,27,9
Super_Lig,1915405,223,Fenerbahce,True,514,434,19,3,9,16,9
Super_Lig,1915405,156,Genclerbirligi,False,319,236,13,1,8,12,10
Super_Lig,1915407,3475,Kasimpasa,True,419,335,9,1,6,14,10
Super_Lig,1915407,2319,Gaziantep FK,False,347,276,4,2,4,15,7
Super_Lig,1915472,2200,Kayserispor,True,490,371,20,1,11,15,6
Super_Lig,1915472,224,Kocaelispor,False,370,297,10,2,7,11,7
