league,match_id,team_id,team_name,is_home,total_passes,accurate_passes,total_shots,goals,key_passes,tackles,interceptions
Eredivisie,1903743,287,SC Heerenveen,False,414,288,16,1,13,19,4
Eredivisie,1903743,758,FC Groningen,True,487,352,8,2,6,15,8
Eredivisie,1903744,256,Feyenoord,False,505,405,16,2,13,18,3
Eredivisie,1903744,867,Excelsior,True,448,339,8,1,5,16,6
Eredivisie,1903745,116,NEC Nijmegen,False,709,616,24,4,20,12,1
Eredivisie,1903745,870,Heracles,True,166,95,13,1,12,12,6
Eredivisie,1903803,116,NEC Nijmegen,False,435,334,11,4,9,13,10
Eredivisie,1903803,783,NAC Breda,True,371,259,14,3,11,25,4
Eredivisie,1903806,129,PSV Eindhoven,False,697,585,18,2,16,18,4
Eredivisie,1903806,242,Fortuna Sittard,True,302,208,6,1,4,14,13
Eredivisie,1903808,243,AZ Alkmaar,False,466,362,12,1,7,20,7
Eredivisie,1903808,868,PEC Zwolle,True,413,328,12,3,10,19,12
Eredivisie,1903876,876,Telstar,False,354,244,17,2,13,12,7
Eredivisie,1903876,867,Excelsior,True,563,445,13,2,11,8,10
Eredivisie,1903881,874,Go Ahead Eagles,False,513,428,10,2,9,11,6
Eredivisie,1903881,130,Ajax,True,529,460,18,2,16,14,8
Eredivisie,1903935,303,Sparta Rotterdam,True,356,235,13,1,10,18,13
Eredivisie,1903935,116,NEC Nijmegen,False,504,356,12,1,10,10,4
Eredivisie,1903941,243,AZ Alkmaar,True,478,393,16,3,12,17,2
Eredivisie,1903941,783,NAC Breda,False,392,321,17,3,14,19,9
Eredivisie,1903943,762,FC Volendam,True,410,290,17,1,12,14,4
Eredivisie,1903943,876,Telstar,False,389,270,7,2,6,22,7
Eredivisie,1903946,130,Ajax,False,535,451,23,0,19,20,7
Eredivisie,1903946,287,SC Heerenveen,True,608,495,16,0,13,21,6
Eredivisie,1903948,758,FC Groningen,False,390,286,16,2,10,10,12
Eredivisie,1903948,870,Heracles,True,437,326,11,1,9,12,14
Eredivisie,1903951,116,NEC Nijmegen,True,459,353,37,2,23,16,4
Eredivisie,1903951,874,Go Ahead Eagles,False,345,255,3,1,3,15,9
Eredivisie,1903954,129,PSV Eindhoven,True,425,327,13,5,11,7,10
Eredivisie,1903954,113,Twente,False,401,300,18,1,13,13,14
Eredivisie,1903957,867,Excelsior,False,422,316,16,3,8,10,3
Eredivisie,1903957,303,Sparta Rotterdam,True,465,360,18,2,10,12,16
Eredivisie,1903960,128,FC Utrecht,True,528,446,18,2,15,14,8
Eredivisie,1903960,242,Fortuna Sittard,False,381,296,13,0,10,16,14
Eredivisie,1903962,256,Feyenoord,False,473,379,22,2,18,12,11
Eredivisie,1903962,868,PEC Zwolle,True,460,366,7,0,5,13,19
Eredivisie,1903746,874,Go Ahead Eagles,True,501,413,9,2,5,20,2
Eredivisie,1903746,130,Ajax,False,527,455,22,2,15,13,13
Eredivisie,1903747,128,FC Utrecht,False,538,448,20,1,15,14,10
Eredivisie,1903747,303,Sparta Rotterdam,True,433,337,15,2,13,22,11
Eredivisie,1903748,113,Twente,True,497,356,20,0,10,17,8
Eredivisie,1903748,129,PSV Eindhoven,False,495,400,15,2,15,15,12
Eredivisie,1903749,243,AZ Alkmaar,False,643,564,19,2,14,20,6
Eredivisie,1903749,762,FC Volendam,True,335,245,8,2,5,14,12
Eredivisie,1903750,242,Fortuna Sittard,False,555,454,10,1,8,17,7
Eredivisie,1903750,783,NAC Breda,True,352,276,14,2,12,15,10
Eredivisie,1903777,256,Feyenoord,True,472,370,19,2,16,16,9
Eredivisie,1903777,242,Fortuna Sittard,False,355,253,5,0,4,22,11
Eredivisie,1903791,128,FC Utrecht,False,491,398,16,1,13,22,9
Eredivisie,1903791,762,FC Volendam,True,408,317,7,2,7,16,14
Eredivisie,1903794,303,Sparta Rotterdam,False,428,325,13,4,9,19,7
Eredivisie,1903794,256,Feyenoord,True,544,437,22,3,16,12,6
Eredivisie,1903798,758,FC Groningen,False,419,316,12,2,9,18,4
Eredivisie,1903798,287,SC Heerenveen,True,539,434,18,0,10,14,4
Eredivisie,1903800,113,Twente,False,447,343,18,2,13,20,6
Eredivisie,1903800,870,Heracles,True,419,332,11,0,10,15,12
Eredivisie,1903997,129,PSV Eindhoven,True,593,507,24,2,20,11,10
Eredivisie,1903997,874,Go Ahead Eagles,False,448,361,4,1,1,4,11
Eredivisie,1903998,128,FC Utrecht,True,533,451,22,3,15,12,7
